# # Time Flux
5.630511683479999920e+04 -4.924383162706602661e+02
5.630513726789999782e+04 -2.091738280955990490e+02
5.630515770070000144e+04 -1.492884257634052801e+03
5.630517813380000007e+04 -1.073815324203142382e+03
5.630519856679999793e+04 -1.213404981935450905e+03
5.630521899970000231e+04 -1.092646501205551886e+03
5.630523943280000094e+04 -7.899519358329775969e+02
5.630525986569999804e+04 -7.392372305580207694e+02
5.630528029860000242e+04 -3.775586480176951341e+02
5.630530073170000105e+04 -1.095335940582420335e+03
5.630532116469999892e+04 -1.126621588932841178e+03
5.630534159769999678e+04 -1.358873452144693147e+03
5.630536203070000192e+04 -4.982171420028213902e+02
5.630538246359999903e+04 2.084014258028066138e+02
5.630540289669999765e+04 7.789166083917997412e+02
5.630542332960000203e+04 2.779473080802841309e+02
5.630544376259999990e+04 2.098296798952237168e+03
5.630546419569999853e+04 5.435763790972991956e+02
5.630548462869999639e+04 9.186062528687699569e+02
5.630550506150000001e+04 5.675885019098548128e+02
5.630552549459999864e+04 -9.289842650894719611e+01
5.630554592759999650e+04 3.248757806058044935e+02
5.630556636060000164e+04 2.414807139197172603e+02
5.630558679359999951e+04 2.144791914961974157e+02
5.630560722659999738e+04 -8.425592473462195358e+02
5.630562765960000252e+04 -1.668284214579873606e+02
5.630564809249999962e+04 -5.431530215455060215e+02
5.630566852549999749e+04 -8.632276763798074626e+01
5.630568895850000263e+04 -1.789700010529804331e+03
5.630570939150000049e+04 -7.466097225676815015e+02
5.630572982439999760e+04 -1.028613914234588549e+02
5.630575025750000350e+04 3.598476749608892078e+02
5.630577069050000136e+04 1.090578352324067509e+03
5.630579112359999999e+04 1.267332470883619862e+03
5.630581155640000361e+04 -2.144537403773183541e+02
5.630583198940000148e+04 -4.128690135074553069e+01
5.630585242250000010e+04 1.412104094699051529e+03
5.630587285539999721e+04 2.247651488655799767e+03
5.630589328840000235e+04 8.235535479734768387e+02
5.630591372150000097e+04 -7.307044287863107002e+01
5.630593415439999808e+04 5.787482469417070661e+02
5.630597502050000185e+04 -3.082502298579203881e+01
5.630599545349999971e+04 3.336440059489298164e+02
5.630601588649999758e+04 -1.083679322646080664e+03
5.630603631940000196e+04 -1.166476509409930486e+03
5.630605675239999982e+04 -1.140670746830774078e+03
5.630607718539999769e+04 -7.516917019059210361e+02
5.630609761840000283e+04 -1.081586742918472282e+03
5.630611805140000070e+04 -2.017866701031212415e+03
5.630613848449999932e+04 -1.958881663590594826e+03
5.630615891739999643e+04 -1.136585574120219007e+03
5.630617935050000233e+04 -6.057253385191030475e+02
5.630619978350000019e+04 -2.153505602605632134e+02
5.630622021639999730e+04 -1.236861816817924620e+02
5.630624064950000320e+04 -5.205356117936598821e+02
