# # Time Flux
5.518539662300000055e+04 -1.461941503676511616e+02
5.518543748880000203e+04 -1.106728320409144999e+02
5.518545792169999913e+04 -5.276102795226389475e+01
5.518547835460000351e+04 3.352428632283910019e+02
5.518549878750000062e+04 1.436203677118497126e+03
5.518551922049999848e+04 1.345498567008940427e+03
5.518553965330000210e+04 8.305719547274659362e+02
5.518556008629999997e+04 -4.108773339095428412e+01
5.518558051919999707e+04 -5.104721288096136504e+02
5.518560095200000069e+04 8.031660853169420022e+01
5.518562138509999932e+04 9.044673128202340422e+02
5.518564181799999642e+04 -9.491572924154035036e+02
5.518566225090000080e+04 2.453118329031944540e+03
5.518568268379999790e+04 3.849082758329291778e+02
5.518570311680000304e+04 -1.041512200443350821e+03
5.518572354970000015e+04 3.185296047015340264e+03
5.518574398259999725e+04 2.318511968437686619e+02
5.518576441550000163e+04 3.278856476671476685e+03
5.518578484839999874e+04 1.956586314011410423e+03
5.518580528130000312e+04 1.184829034633239189e+03
5.518582571430000098e+04 2.011263474937630235e+03
5.518584614719999809e+04 3.231027925685969876e+03
5.518586658000000170e+04 7.633355447671519869e+02
5.518588701310000033e+04 5.953081734872966990e+02
5.518590744599999744e+04 2.401234133085239591e+03
5.518592787880000105e+04 7.040909118092297376e+02
5.518594831179999892e+04 8.828380723968631401e+02
5.518596874479999678e+04 1.344038430898697470e+03
5.518600961049999751e+04 1.104272130300731988e+03
5.518603004350000265e+04 1.189840782954920769e+03
5.518605047650000051e+04 1.869432816112848286e+03
5.518607090929999686e+04 1.932101754041459799e+03
5.518609134230000200e+04 1.676796175729133893e+03
5.518611177529999986e+04 1.188824923134435039e+03
5.518613220810000348e+04 4.248389451996014941e+03
5.518615264110000135e+04 8.460488778747610468e+02
5.518617307399999845e+04 4.299438618391437785e+02
5.518619350690000283e+04 -3.558302045761907380e+02
5.518621393990000070e+04 -8.117667983814635591e+02
5.518623437279999780e+04 1.778729266892486862e+02
5.518625480570000218e+04 1.598967283702012992e+03
5.518627523859999928e+04 -9.105909927342726178e+02
