# # Time Flux
5.556838324499999726e+04 -2.867352125079936087e+01
5.556840367810000316e+04 -1.457603338073321083e+03
5.556842411120000179e+04 -9.833219688643035852e+02
5.556844454430000042e+04 -1.365317763153961550e+03
5.556846497739999904e+04 -1.173508658853128509e+03
5.556848541059999843e+04 -6.398005711217846283e+02
5.556850584369999706e+04 -2.417594303891767993e+02
5.556852627680000296e+04 3.688444736424934263e+02
5.556854670990000159e+04 8.242543759107157086e+01
5.556856714310000098e+04 -5.867708004593241640e+02
5.556858757609999884e+04 -6.447803897455805782e+02
5.556860800929999823e+04 -1.019405787588190151e+03
5.556862844239999686e+04 -1.125266665936375148e+03
5.556864887540000200e+04 5.879432488848923413e+02
5.556866930860000139e+04 -7.892201023529388237e+01
5.556868974170000001e+04 -2.281775048611489751e+02
5.556871017469999788e+04 -2.072038007128185200e+01
5.556873060789999727e+04 1.454148455011239207e+02
5.556875104100000317e+04 -2.408440648182796906e+01
5.556877147410000180e+04 -7.166235443307745072e+02
5.556879190730000118e+04 4.027959764130173426e+02
5.556881234039999981e+04 -3.493685429349912965e+02
5.556883277349999844e+04 1.087482820447682741e+02
5.556885320659999707e+04 8.087586637040011794e+01
5.556887363960000221e+04 -1.243231225808161184e+02
5.556889407280000160e+04 -2.466730280206164139e+02
5.556891450590000022e+04 -3.840352324229190231e+02
5.556893493899999885e+04 -7.175969929180680538e+02
5.556895537219999824e+04 6.722028395331758475e+02
5.556897580529999686e+04 8.065850992804435009e+02
5.556899623840000277e+04 -6.764009135858950685e+02
5.556901667160000216e+04 -5.278539835780193243e+02
5.556903710460000002e+04 -8.878048095189993774e+02
5.556905753779999941e+04 -4.694603125361407479e+02
5.556907797089999804e+04 -8.261051950830821511e+01
5.556909840399999666e+04 7.589604774693725631e+01
5.556911883720000333e+04 8.200412049230720868e+02
5.556913927030000195e+04 -2.456399805400577634e+02
5.556915970329999982e+04 -3.406406161452491119e+02
5.556918013649999921e+04 -4.982995546986002182e+02
5.556920056959999783e+04 -6.123122372032607927e+02
5.556922100269999646e+04 -6.398255436435018595e+01
5.556924143590000313e+04 1.049273307869302840e+02
5.556926186900000175e+04 8.073665069898705724e+02
5.556928230220000114e+04 2.893660386409368925e+02
5.556930273519999901e+04 2.185559315361906840e+02
5.556932316839999839e+04 -8.920613034502089533e+01
5.556934360159999778e+04 1.395940202748579964e+02
5.556936403460000292e+04 3.136161660342029336e+02
5.556938446770000155e+04 -1.625392572577322312e+02
5.556940490090000094e+04 -2.466715121440810066e+01
5.556942533399999957e+04 -7.170142481855989445e+02
5.556944576709999819e+04 -7.368673016878713042e+02
5.556946620019999682e+04 -3.817042534927095403e+02
