# # Time Flux
5.527651053430000320e+04 -5.246939696308405701e+02
5.527653096869999717e+04 5.648660325923149230e+02
5.527655140309999842e+04 -1.842293771178171653e+02
5.527657183760000044e+04 2.553711322206275725e+01
5.527659227200000169e+04 -4.629292498534720721e+02
5.527661270640000293e+04 -6.133433052208924892e+02
5.527663314089999767e+04 6.915578667148203067e+02
5.527665357519999816e+04 -3.007691575203086245e+02
5.527667400970000017e+04 -2.911967340715193586e+02
5.527669444420000218e+04 -3.557061736624289665e+02
5.527671487850000267e+04 -3.228292037228408731e+02
5.527673531299999740e+04 -1.562622165340865763e+02
5.527675574739999865e+04 -1.550944320172220614e+02
5.527677618190000067e+04 -7.226377072339084862e+02
5.527679661630000192e+04 1.023856491584096375e+03
5.527681705070000316e+04 1.406608521968610830e+03
5.527683748519999790e+04 1.027046550581278694e+02
5.527685791959999915e+04 2.791765007044144795e+02
5.527687835400000040e+04 7.723501902523466356e+01
5.527689878850000241e+04 -1.729947786266450294e+02
5.527691922289999638e+04 1.005794189457676111e+03
5.527693965729999763e+04 1.315071651504240435e+02
5.527696009179999965e+04 -9.116462269742609692e+01
5.527698052610000013e+04 -2.124522569387776798e+02
5.527700096060000214e+04 -4.799857229799142715e+02
5.527702139500000339e+04 3.271238576942891996e+02
5.527704182939999737e+04 -1.376969999076216311e+02
5.527706226389999938e+04 -1.915599952531099461e+02
5.527708269830000063e+04 1.041196348379180847e+02
5.527710313280000264e+04 1.047525014619132833e+01
5.527712356719999661e+04 3.555086930320250076e+02
5.527714400149999710e+04 -5.092911475720329690e+02
5.527716443609999988e+04 -2.962770229186784263e+02
5.527718487050000113e+04 -7.818260941827581689e+01
5.527720530480000161e+04 -8.020555783579962963e+02
5.527724617379999836e+04 -3.649461621028082732e+02
5.527726660809999885e+04 -9.997521206983606135e+02
5.527728704270000162e+04 1.038724395749923701e+02
5.527730747710000287e+04 2.289020986552259274e+02
5.527732791140000336e+04 -1.038374249502038765e+03
5.527734834599999886e+04 -1.099806534270997190e+03
5.527736878040000011e+04 1.131891437866627825e+02
5.527738921480000135e+04 6.516827136484604353e+02
5.527740964930000337e+04 -1.243486649723402024e+03
5.527743008369999734e+04 -2.927821933426111514e+02
5.527745051819999935e+04 2.889194036448383827e+02
5.527747095270000136e+04 -4.105217616534595493e+01
5.527749138700000185e+04 1.960166047412226362e+02
5.527751182149999659e+04 -4.738548927529784294e+01
5.527753225579999707e+04 -5.064611880127856125e+02
5.527755269039999985e+04 1.599772402343102726e+02
5.527757312480000110e+04 5.031013128149464251e+02
5.527759355910000158e+04 1.990170437919935864e+02
5.527761399369999708e+04 3.944632568442241336e+02
5.527763442809999833e+04 -1.208024822980657831e+02
5.527767529700000159e+04 -1.739920836520969374e+02
5.527769573140000284e+04 -4.043269246437608331e+02
5.527771616589999758e+04 3.187959345334334671e+02
