# # Time Flux
5.546319578929999989e+04 -3.918724823624986016e+02
5.546321622219999699e+04 1.588443388029770063e+02
5.546323665510000137e+04 -2.192054186559433333e+02
5.546325708779999695e+04 -3.327212984364225008e+02
5.546327752060000057e+04 -2.568381063082769629e+02
5.546329795349999767e+04 -3.945475655162678095e+02
5.546331838630000129e+04 -2.060815880884359217e+02
5.546333881909999764e+04 -2.163456273795993923e+02
5.546335925200000202e+04 -7.749603130943194174e+02
5.546337968469999760e+04 -7.758328997420348969e+02
5.546340011750000122e+04 -1.063774174006049122e+02
5.546344098330000270e+04 -1.003425571907135065e+02
5.546346141599999828e+04 -2.224409954227901665e+02
5.546348184890000266e+04 -2.770509072330673348e+02
5.546350228169999900e+04 1.422970387234823306e+02
5.546352271440000186e+04 4.662973779852030702e+02
5.546354314729999896e+04 6.436294951073229242e+01
5.546356358000000182e+04 2.705545374548368045e+02
5.546358401299999969e+04 5.490211398924138848e+02
5.546360444580000330e+04 7.822692831631617310e+02
5.546362487849999889e+04 4.086365975306538303e+02
5.546364531140000327e+04 9.470384823204724398e+02
5.546366574419999961e+04 3.264701446139550853e+02
5.546368617690000247e+04 2.691851496499086807e+02
5.546370660979999957e+04 2.764620127526651459e+02
5.546372704260000319e+04 -1.221126386657944636e+02
5.546374747539999953e+04 1.753247618037079292e+02
5.546376790829999663e+04 1.311635974072800082e+02
5.546378834110000025e+04 8.906833972146532687e+02
5.546380877380000311e+04 3.811437488800972915e+02
5.546382920670000021e+04 7.627411761406133337e+02
5.546384963949999656e+04 8.751965765281255472e+02
5.546387007230000017e+04 1.051904926570479347e+03
5.546389050509999652e+04 1.411356486865189481e+03
5.546391093790000014e+04 9.289370863134749925e+02
5.546393137089999800e+04 5.688008321160787091e+02
5.546395180360000086e+04 8.577193665901816075e+02
5.546397223639999720e+04 1.030943739287026801e+03
5.546399266930000158e+04 1.022797474159453714e+03
5.546401310209999792e+04 6.699985908982241654e+02
5.546403353480000078e+04 1.108444719798873393e+03
